,Title,"IC50, mmg/ml","CC50-MDCK, mmg/ml",SI,Hydrogen bond acceptors,Hydrogen bond donors,Polar SA,SMILES,#stars,#amine,#amidine,#acid,#amide,#rotor,#rtvFG,CNS,mol_MW,dipole,FOSA,FISA,PISA,WPSA,donorHB,accptHB,dip^2/V,glob,QPlogPo/w,QPlogS,QPlogHERG,QPPCaco,QPPMDCK,QPlogKp,IP(eV),EA(eV),#metab,HumanOralAbsorption,PercentHumanOralAbsorption,SAfluorine,SAamideO,PSA,RuleOfFive,#ringatoms,#in34,#noncon
1092,CHEMBL4289665,96.8,129.4,1.3367768595041325,7,1,143.68,Cc1ccc(cc1)-c(c2C#N)cc(-c3ccccc3)nc2SCC(=O)N[C@H](C(=O)OC)CCC(=O)OC,2.0,0.0,0.0,0.0,1.0,11.0,2.0,-2.0,517.608,2.547,328.087,197.589,346.369,25.193,0.25,8.25,0.0039946,0.7445755,4.507,-7.715,-5.942,82.145,76.475,-2.885,9.051,1.037,4.0,1.0,0.0,26.078,138.922,8.0,1.0,18.0,0.0,0.0
1093,CHEMBL3794234,73.5,103.9,1.413605442176871,4,0,91.52,c1ccccc1-c(c2C#N)cc(-c3ccccc3)nc2SCC(=O)N4CCOCC4,0.0,0.0,0.0,0.0,1.0,6.0,0.0,-1.0,415.518,3.699,196.873,92.545,409.753,24.046,0.0,7.2,0.0105172,0.7968926,3.581,-5.181,-5.398,714.174,899.37,-1.206,9.171,1.335,2.0,3.0,0.0,33.228,73.365,5.0,0.0,24.0,0.0,4.0
1094,CHEMBL3577799,48.2,87.3,1.8112033195020745,3,2,71.84,c1cc(F)ccc1C(=O)Nc(n2)nn(c23)[C@H](C=C(C)N3)c4ccccc4,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,349.371,8.155,106.259,98.91,387.446,46.756,2.0,5.5,0.0605186,0.805422,3.633,-5.745,-6.528,1142.701,1030.615,-1.786,8.484,0.455,3.0,3.0,46.756,0.0,77.872,6.0,1.0,21.0,0.0,1.0
1095,CHEMBL3110349,44.2,122.9,2.7805429864253397,4,2,136.8,c1cccc(c12)sc(c2OC)CC(=O)Nc(sc(c34)CCCCC4)c3C(=O)Nc5ccccn5,1.0,0.0,0.0,0.0,0.0,6.0,0.0,-1.0,491.635,11.781,285.241,98.24,345.365,52.901,1.0,5.75,0.096492,0.7882859,5.832,-7.608,-6.605,1159.557,1131.441,-1.537,8.552,1.137,8.0,1.0,0.0,0.0,86.553,6.0,2.0,25.0,0.0,5.0
1096,CHEMBL3792444,15.3,108.9,7.11764705882353,3,1,91.08,c1ccccc1-c(c2C#N)cc(-c3ccccc3)nc2SCC(=O)Nc(cc4C)ccc4,2.0,0.0,0.0,0.0,0.0,7.0,0.0,-2.0,435.552,8.725,115.749,110.231,560.294,25.302,1.0,5.0,0.0534775,0.7540438,6.11,-9.163,-8.184,892.438,601.913,-0.905,8.9,1.186,3.0,1.0,0.0,0.0,70.427,4.0,1.0,24.0,0.0,0.0
1097,CHEMBL4462017,52.0,78.8,1.515384615384615,4,1,72.7,c1ccccc1C(=O)Nc(n2)nn(c23)ccc(n3)-c4ccccc4,2.0,0.0,0.0,0.0,0.0,3.0,0.0,-1.0,315.337,4.242,0.0,108.98,494.998,0.0,1.0,6.0,0.0176876,0.809836,2.975,-4.624,-6.97,917.152,450.561,-1.496,9.293,1.426,0.0,3.0,0.0,0.0,78.784,6.0,0.0,21.0,0.0,0.0
1098,CHEMBL5200599,0.00401926,117.7,29283.99755178814,2,1,115.9,CCC(CC)O[C@H](C=C1C(=O)O)[C@H](NC(=O)C)[C@H](C1)NCc2c(C)cc(cc2)-c3cccs3,0.0,1.0,0.0,1.0,1.0,9.0,0.0,-2.0,470.636,4.788,388.127,159.546,214.669,36.436,3.0,7.7,0.0153301,0.7917767,1.918,-4.466,-3.469,8.559,15.376,-4.902,9.026,0.831,6.0,2.0,0.0,44.094,106.365,6.0,1.0,17.0,0.0,4.0
1099,CHEMBL3577808,52.2,93.9,1.7988505747126438,4,2,81.07,CCOc(cc1)ccc1C(=O)Nc(n2)nn(c23)[C@H](C=C(C)N3)c4ccccc4,0.0,0.0,0.0,0.0,0.0,4.0,0.0,-1.0,375.434,5.976,247.026,104.908,368.685,0.0,2.0,6.25,0.0289196,0.7724104,3.957,-6.372,-6.973,1002.429,496.008,-1.77,8.383,0.104,4.0,1.0,0.0,0.0,85.501,7.0,1.0,21.0,0.0,1.0
1100,CHEMBL4853513,10.3,96.8,9.398058252427184,6,1,99.0,COC(=O)c1c(cccc1)NC(=O)c(n2)nn(c23)c(cc(n3)C)-c4ccccc4,0.0,0.0,0.0,0.0,0.0,4.0,1.0,-2.0,387.401,5.289,189.097,129.438,390.383,0.0,0.0,7.0,0.0228614,0.7805068,3.431,-5.335,-6.945,586.733,278.011,-2.146,8.715,1.565,2.0,3.0,0.0,0.0,109.623,8.0,0.0,21.0,0.0,0.0
1101,CHEMBL4868379,63.1,78.8,1.248811410459588,4,1,72.7,c1ccccc1C(=O)Nc(n2)nn(c23)cc(cn3)-c4ccccc4,1.0,0.0,0.0,0.0,0.0,3.0,0.0,-1.0,315.337,8.616,0.0,124.28,475.219,0.0,1.0,6.0,0.0732673,0.8137274,2.823,-4.547,-6.812,656.672,313.997,-1.848,9.181,1.394,1.0,3.0,0.0,0.0,81.166,6.0,0.0,21.0,0.0,0.0
1102,CHEMBL4294605,36.7,89.9,2.449591280653951,3,1,105.07,Cc1ccc(cc1)-c(c2C#N)cc(-c3ccccc3)nc2SCC(=O)N,0.0,0.0,0.0,0.0,1.0,6.0,0.0,-2.0,359.453,7.691,124.846,155.375,355.525,30.533,2.0,5.0,0.0509355,0.8020012,3.14,-5.47,-5.057,174.288,221.545,-2.555,9.251,1.318,3.0,3.0,0.0,35.328,90.341,4.0,0.0,18.0,0.0,0.0
1103,CHEMBL4280512,20.2,90.1,4.46039603960396,2,0,99.28,Cc1ccc(cc1)-c(c2C#N)cc(-c3ccccc3)nc2SCC(=O)O,1.0,0.0,0.0,1.0,0.0,6.0,0.0,-2.0,360.438,4.739,134.328,146.381,340.318,29.086,1.0,4.5,0.0196603,0.8127883,4.574,-6.621,-4.377,102.652,77.541,-2.442,9.405,1.3,2.0,1.0,0.0,0.0,80.725,4.0,1.0,18.0,0.0,0.0
1104,CHEMBL3793619,83.9,104.9,1.2502979737783075,4,1,75.01,c1ccccc1-c(c2C#N)cc(-c3ccccc3)nc2OCC(=O)Nc(cc4C)ccc4,2.0,0.0,0.0,0.0,0.0,7.0,0.0,-2.0,419.487,7.649,117.455,107.328,563.441,0.0,1.0,5.0,0.0422547,0.7621641,5.791,-8.629,-8.067,950.843,468.477,-0.841,8.809,1.21,4.0,1.0,0.0,0.0,81.58,5.0,1.0,24.0,0.0,0.0
1105,CHEMBL4278987,9.7,134.4,13.855670103092786,6,2,137.61,Cc1ccc(cc1)-c(c2C#N)cc(-c3ccccc3)nc2SCC(=O)N[C@H](C(=O)OC)Cc4ccc(O)cc4,4.0,0.0,0.0,0.0,1.0,11.0,1.0,-2.0,537.643,8.203,266.161,170.54,479.511,20.72,1.25,7.0,0.0396427,0.7344187,5.789,-9.177,-6.742,156.773,136.857,-1.917,9.234,1.304,5.0,1.0,0.0,23.04,125.635,7.0,1.0,24.0,0.0,0.0
1106,CHEMBL3110327,70.0,87.5,1.25,1,1,94.64,C1CCCCc(c12)sc(c2C(=O)O)NC(=O)c3ccc(Cl)cc3,0.0,0.0,0.0,1.0,0.0,3.0,0.0,-1.0,349.839,8.911,204.478,109.068,161.081,113.541,1.0,3.5,0.0775085,0.8355855,4.621,-5.73,-3.153,231.852,542.796,-2.674,9.182,1.201,3.0,3.0,0.0,0.0,78.1,4.0,1.0,16.0,0.0,5.0
1107,CHEMBL1408736,66.7,83.3,1.2488755622188903,1,1,94.64,C1CCCCc(c12)sc(c2C(=O)O)NC(=O)c3c(F)cccc3,0.0,0.0,0.0,1.0,0.0,3.0,0.0,-1.0,333.384,10.868,203.933,108.197,180.165,79.378,1.0,3.5,0.1187686,0.8428798,4.331,-5.286,-3.126,236.304,360.094,-2.591,9.143,1.158,3.0,3.0,36.996,0.0,77.542,4.0,0.0,16.0,0.0,5.0
1108,CHEMBL3288054,3.6,121.6,33.77777777777778,5,2,144.03,C1CCCc(c12)sc(c2C(=O)N)NC(=O)c(n3)nn(c34)c(C(F)(F)F)cc(n4)-c5ccccc5,1.0,0.0,0.0,0.0,0.0,4.0,0.0,-2.0,486.479,5.747,159.637,179.464,245.354,104.255,2.0,7.5,0.0259438,0.8248074,3.474,-5.881,-5.537,196.808,317.984,-3.579,9.233,2.176,4.0,3.0,66.006,0.0,121.314,8.0,1.0,24.0,0.0,4.0
1109,CHEMBL2136548,60.9,76.1,1.2495894909688012,2,2,100.43,C1CCc(c12)sc(c2C(=O)N)NC(=O)c3c(F)cccc3,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,304.345,4.063,151.204,117.943,183.45,84.581,2.0,4.0,0.0180874,0.8469594,2.932,-4.432,-4.883,754.131,1059.788,-2.759,8.937,0.882,4.0,3.0,37.077,0.0,82.882,4.0,0.0,14.0,0.0,3.0
1110,CHEMBL4208962,13.9,105.4,7.58273381294964,4,3,119.56,n1ccccc1CNC(=O)c2c(sc(c23)CCCCC3)NC(=O)c4c(O)cccc4,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,421.522,4.676,238.562,86.881,338.37,41.637,1.0,4.75,0.016945,0.8125529,5.353,-6.575,-6.179,1485.956,1283.379,-1.353,8.864,0.824,6.0,1.0,0.0,0.0,94.767,6.0,1.0,22.0,0.0,5.0
1111,CHEMBL3110348,21.9,114.1,5.210045662100456,4,2,112.22,c1ccnc(c12)ccc(c2)CC(=O)Nc(sc(c34)CCCCC4)c3C(=O)Nc5ccccn5,1.0,0.0,0.0,0.0,0.0,5.0,0.0,-1.0,456.571,2.878,220.207,113.201,395.999,30.402,1.0,6.0,0.0059756,0.7913148,5.263,-7.18,-6.797,836.407,598.462,-1.731,8.977,1.366,7.0,1.0,0.0,0.0,89.524,6.0,2.0,26.0,0.0,5.0
1112,CHEMBL3110347,83.9,104.9,1.2502979737783075,3,2,99.33,c1ccccc1CCC(=O)Nc(sc(c23)CCCCC3)c2C(=O)Nc4ccccn4,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,419.55,6.503,280.957,79.898,358.881,29.475,1.0,5.0,0.031351,0.7881022,5.637,-7.214,-6.672,1730.72,1298.101,-1.152,8.734,0.85,7.0,1.0,0.0,0.0,76.984,5.0,2.0,22.0,0.0,5.0
1113,CHEMBL5181864,0.00035,120.2,343428.5714285714,2,1,115.9,CCC(CC)O[C@H](C=C1C(=O)O)[C@H](NC(=O)C)[C@H](C1)NCc(c2)ccc3sc(c4c23)cccc4,0.0,1.0,0.0,1.0,1.0,9.0,0.0,-1.0,480.631,4.6,342.936,142.378,260.202,46.654,3.0,7.7,0.0142511,0.7944641,2.064,-4.685,-3.643,14.592,26.23,-4.425,8.715,0.904,5.0,2.0,0.0,35.442,104.103,6.0,1.0,19.0,0.0,4.0
1114,CHEMBL3110337,13.6,106.5,7.830882352941177,3,2,99.33,n1ccccc1NC(=O)c2c(sc(c23)CCCCC3)NC(=O)c4ccc(Cl)cc4,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,425.941,2.849,203.23,101.331,308.162,90.766,1.0,5.0,0.0064453,0.8016555,5.097,-6.984,-6.211,1083.868,1695.787,-1.917,9.014,1.223,5.0,1.0,0.0,0.0,81.876,5.0,1.0,22.0,0.0,5.0
1115,CHEMBL3792827,35.3,136.9,3.878186968838528,3,1,80.18,Cc1cc(ccc1)NC(=O)CSc(n2)nc(-c(cc3)ccc3C(F)(F)F)cc2-c(cc4)ccc4C(F)(F)F,5.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,547.526,3.273,119.683,63.003,432.961,266.408,1.0,4.5,0.006909,0.7344943,8.233,-10.869,-7.893,2502.91,10000.0,-0.579,8.916,1.641,3.0,1.0,235.554,0.0,56.06,4.0,1.0,24.0,0.0,0.0
1116,CHEMBL4852377,11.9,93.3,7.840336134453781,4,1,110.0,c1cccc(c1C(=O)O)NC(=O)c(n2)nn(c23)c(C)cc(n3)-c4ccccc4,0.0,0.0,0.0,1.0,0.0,4.0,0.0,-2.0,373.374,5.9,81.215,177.777,401.576,0.0,1.0,7.0,0.0303206,0.8026791,3.301,-5.076,-4.832,51.718,25.609,-2.997,8.996,1.509,2.0,3.0,0.0,0.0,124.484,8.0,0.0,21.0,0.0,0.0
1117,CHEMBL3110342,88.0,110.0,1.25,3,2,99.33,c1cc(Cl)ccc1CC(=O)Nc(sc(c23)CCCCC3)c2C(=O)Nc4ccccn4,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,439.968,7.323,226.297,110.033,310.142,89.337,1.0,5.0,0.0408311,0.7882027,5.372,-7.396,-6.438,896.31,1356.293,-1.975,8.813,1.104,6.0,1.0,0.0,0.0,80.614,5.0,1.0,22.0,0.0,5.0
1118,CHEMBL3110341,84.7,105.9,1.2502951593860685,3,2,99.33,c1cc(F)ccc1CC(=O)Nc(sc(c23)CCCCC3)c2C(=O)Nc4ccccn4,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,423.513,7.367,221.638,105.074,319.695,62.896,1.0,5.0,0.0425455,0.8019731,5.082,-6.804,-6.261,998.815,1092.292,-1.85,8.839,1.125,6.0,1.0,46.773,0.0,80.625,5.0,1.0,22.0,0.0,5.0
1119,CHEMBL3110345,82.3,102.9,1.250303766707169,3,2,99.33,C1CCCCC1CC(=O)Nc(sc(c23)CCCCC3)c2C(=O)Nc4ccccn4,1.0,0.0,0.0,0.0,0.0,5.0,0.0,-1.0,411.57,6.78,442.684,99.737,183.322,20.541,1.0,5.0,0.034442,0.7855152,5.167,-7.285,-5.877,1122.258,726.14,-2.232,8.754,1.008,6.0,1.0,0.0,0.0,79.002,5.0,1.0,22.0,0.0,11.0
1120,CHEMBL3110321,72.3,90.4,1.2503457814661136,3,1,83.64,C1CCCCc(c12)sc(c2C(=O)OCC)NC(=O)c3c(F)cccc3,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,361.439,5.236,313.287,80.686,179.382,50.084,0.0,3.5,0.0247099,0.8312661,4.67,-5.766,-5.118,1701.189,1652.445,-1.991,8.611,1.004,3.0,3.0,20.05,0.0,64.724,4.0,1.0,16.0,0.0,5.0
1121,CHEMBL4874882,8.6,96.8,11.255813953488373,6,1,99.0,COC(=O)c1c(cccc1)NC(=O)c(n2)nn(c23)c(C)cc(n3)-c4ccccc4,0.0,0.0,0.0,0.0,0.0,4.0,1.0,-2.0,387.401,9.322,180.183,127.311,407.22,0.0,0.0,7.0,0.0706463,0.7768091,3.507,-5.445,-7.085,614.631,292.326,-2.047,8.978,1.524,2.0,3.0,0.0,0.0,107.304,8.0,0.0,21.0,0.0,0.0
1122,CHEMBL3110325,66.7,83.3,1.2488755622188903,1,1,94.64,C1CCCCc(c12)sc(c2C(=O)O)NC(=O)c3ccc(F)cc3,0.0,0.0,0.0,1.0,0.0,3.0,0.0,-1.0,333.384,7.684,208.082,109.883,174.323,87.328,1.0,3.5,0.0590644,0.8342405,4.374,-5.463,-3.238,227.763,382.547,-2.643,9.372,1.297,3.0,3.0,46.756,0.0,77.304,4.0,0.0,16.0,0.0,5.0
1123,CHEMBL3577801,64.6,87.3,1.3513931888544892,3,2,71.84,c1cccc(F)c1C(=O)Nc(n2)nn(c23)[C@H](C=C(C)N3)c4ccccc4,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,349.371,8.543,106.252,95.555,399.28,37.119,2.0,5.5,0.0665049,0.8062701,3.623,-5.683,-6.571,1229.566,987.864,-1.682,8.438,0.378,3.0,3.0,37.119,0.0,77.367,6.0,0.0,21.0,0.0,1.0
1124,CHEMBL3110324,75.6,94.5,1.25,3,1,83.64,C1CCCCc(c12)sc(c2C(=O)OCC)NC(=O)c3ccc(Cl)cc3,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,377.893,3.047,325.78,76.832,144.288,101.554,0.0,3.5,0.0080593,0.8194846,5.13,-6.464,-5.141,1850.567,3464.064,-2.043,8.695,1.028,3.0,1.0,0.0,0.0,65.018,4.0,1.0,16.0,0.0,5.0
1125,CHEMBL4291142,86.3,107.9,1.2502896871378912,4,1,100.31,Cc1ccc(cc1)-c(c2C#N)cc(-c3ccccc3)nc2SCNC(=O)OC(C)(C)C,2.0,0.0,0.0,0.0,0.0,7.0,0.0,-2.0,431.561,7.21,328.89,110.38,355.836,31.292,1.0,5.0,0.0359002,0.7490299,6.048,-9.459,-7.29,889.549,646.883,-1.628,9.092,1.28,1.0,1.0,0.0,0.0,80.065,5.0,1.0,18.0,0.0,0.0
1126,CHEMBL5197351,0.000466,122.8,263519.313304721,2,1,115.9,CCC(CC)O[C@H](C=C1C(=O)O)[C@H](NC(=O)C)[C@H](C1)NCc2c(Cl)cc(cc2)-c3ccsc3,0.0,1.0,0.0,1.0,1.0,9.0,0.0,-1.0,491.054,8.531,336.66,126.59,220.066,116.373,3.0,7.7,0.0489383,0.7878643,2.401,-5.512,-3.558,25.656,91.737,-4.276,8.959,0.602,5.0,2.0,0.0,23.462,99.747,6.0,0.0,17.0,0.0,4.0
1127,CHEMBL5174598,0.013,122.8,9446.153846153846,2,1,115.9,CCC(CC)O[C@H](C=C1C(=O)O)[C@H](NC(=O)C)[C@H](C1)NCc2cc(Cl)c(cc2)-c3cccs3,0.0,1.0,0.0,1.0,1.0,9.0,0.0,-1.0,491.054,4.147,316.61,151.167,236.456,98.383,3.0,7.7,0.0115605,0.7852952,2.185,-4.971,-3.678,11.296,40.934,-4.671,9.075,0.698,5.0,2.0,0.0,38.942,104.217,6.0,1.0,17.0,0.0,4.0
1128,CHEMBL4292761,48.9,122.2,2.4989775051124745,2,1,112.96,CCC(CC)O[C@H](C=C1C(=O)O)[C@H](NC(=O)C)[C@H](C1)NCc2ccc(cc2)SC3CCCCC3,0.0,1.0,0.0,1.0,1.0,11.0,0.0,-2.0,488.695,2.087,550.368,153.679,112.996,25.535,3.0,8.2,0.0027363,0.782532,2.191,-4.721,-3.134,9.972,15.391,-4.96,8.778,0.91,4.0,2.0,0.0,42.747,104.898,6.0,1.0,18.0,0.0,10.0
1129,CHEMBL3577797,72.3,90.4,1.2503457814661136,4,2,81.07,c1cccc(OC)c1C(=O)Nc(n2)nn(c23)[C@H](C=C(C)N3)c4ccccc4,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,361.407,6.155,184.905,92.364,385.469,0.0,2.0,6.25,0.0328292,0.8028086,3.584,-5.545,-6.561,1318.285,666.908,-1.576,8.478,0.214,4.0,3.0,0.0,0.0,82.96,7.0,0.0,21.0,0.0,1.0
1130,CHEMBL4210552,10.6,101.9,9.613207547169813,4,3,119.56,n1ccccc1NC(=O)c2c(sc(c23)CCCCC3)NC(=O)c4ccc(O)cc4,0.0,0.0,0.0,0.0,0.0,5.0,0.0,-2.0,407.495,6.327,199.221,141.653,334.991,28.76,2.0,5.75,0.0321152,0.794883,4.06,-6.221,-6.449,449.371,299.505,-2.47,8.613,0.886,6.0,1.0,0.0,0.0,99.752,6.0,1.0,22.0,0.0,5.0
1131,CHEMBL4868805,7.5,89.6,11.946666666666664,5,2,115.79,c1cccc(c1C(=O)N)NC(=O)c(n2)nn(c23)c(ccn3)-c4ccccc4,1.0,0.0,0.0,0.0,0.0,4.0,0.0,-2.0,358.362,11.261,0.0,187.184,446.787,0.0,2.0,7.5,0.1162471,0.8083352,2.129,-4.627,-6.764,166.279,71.149,-3.011,9.508,1.879,3.0,3.0,0.0,0.0,123.779,8.0,0.0,21.0,0.0,0.0
1132,CHEMBL3288048,11.5,113.4,9.860869565217392,4,2,131.14,C1CCc(c12)sc(c2C(=O)N)NC(=O)c3cnn(c34)c(C(F)F)cc(n4)-c5ccccc5,2.0,0.0,0.0,0.0,0.0,4.0,0.0,-2.0,453.474,7.412,175.058,173.173,267.826,105.352,2.0,6.0,0.0430227,0.7890154,4.142,-6.927,-6.223,225.787,374.018,-3.384,8.631,1.711,5.0,1.0,79.901,0.0,115.969,7.0,1.0,23.0,0.0,3.0
1133,CHEMBL4218243,8.5,106.1,12.48235294117647,3,3,106.67,c1cc(F)ccc1NC(=O)c2c(sc(c23)CCCCC3)NC(=O)c4c(O)cccc4,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,424.498,4.662,191.021,102.206,333.995,77.163,1.0,3.75,0.0171706,0.8033393,5.64,-7.255,-6.307,1063.365,1399.226,-1.747,8.854,1.043,4.0,1.0,46.758,0.0,84.98,5.0,1.0,22.0,0.0,5.0
1134,CHEMBL3110352,37.1,102.4,2.7601078167115904,3,2,99.33,n1ccccc1NC(=O)c2c(sc(c23)CCCCC3)NC(=O)c4c(F)cccc4,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,409.486,1.862,182.85,77.533,355.008,67.103,1.0,5.0,0.002837,0.8099916,4.994,-6.504,-6.3,1822.441,2206.353,-1.314,8.911,1.044,5.0,1.0,30.401,0.0,73.983,5.0,1.0,22.0,0.0,5.0
1135,CHEMBL4216034,26.4,101.6,3.8484848484848486,3,3,125.35,n1ccccc1NC(=O)c2c(sc(c23)CCCCC3)NC(=O)c4ccc(N)cc4,0.0,0.0,0.0,0.0,0.0,5.0,0.0,-1.0,406.51,9.257,203.802,127.583,313.872,40.95,2.5,6.0,0.0690946,0.8135699,3.969,-5.822,-6.045,610.98,486.849,-2.285,8.57,0.901,6.0,3.0,0.0,0.0,100.159,6.0,1.0,22.0,0.0,5.0
1136,CHEMBL3110335,40.5,102.4,2.528395061728395,3,2,99.33,n1ccccc1NC(=O)c2c(sc(c23)CCCCC3)NC(=O)c4ccc(F)cc4,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,409.486,2.862,203.23,101.249,317.535,81.512,1.0,5.0,0.0065614,0.7969196,5.001,-6.944,-6.332,1085.822,1511.911,-1.883,9.05,1.257,5.0,1.0,46.747,0.0,81.867,5.0,1.0,22.0,0.0,5.0
1137,CHEMBL3110336,57.1,106.5,1.8651488616462344,3,2,99.33,n1ccccc1NC(=O)c2c(sc(c23)CCCCC3)NC(=O)c4c(Cl)cccc4,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,425.941,5.351,182.436,85.342,352.631,78.36,1.0,5.0,0.0228268,0.8049634,5.182,-6.845,-6.37,1536.731,2114.931,-1.466,8.811,1.023,5.0,1.0,0.0,0.0,76.126,5.0,1.0,22.0,0.0,5.0
1138,CHEMBL1516220,74.7,93.4,1.250334672021419,4,1,92.87,C1CCCCc(c12)sc(c2C(=O)OCC)NC(=O)c3ccc(cc3)OC,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,373.475,4.64,403.998,85.144,126.954,30.121,0.0,4.25,0.0184779,0.8286635,4.501,-5.555,-4.91,1543.405,1156.325,-2.161,8.606,0.887,4.0,3.0,0.0,0.0,74.075,5.0,0.0,16.0,0.0,5.0
1139,CHEMBL4210203,6.1,101.9,16.70491803278689,4,3,119.56,n1ccccc1NC(=O)c2c(sc(c23)CCCCC3)NC(=O)c4c(O)cccc4,1.0,0.0,0.0,0.0,0.0,5.0,0.0,-1.0,407.495,4.67,197.793,119.846,351.149,30.321,1.0,4.75,0.0175525,0.7995207,4.787,-6.574,-6.451,723.431,511.061,-2.011,8.536,0.8,6.0,1.0,0.0,0.0,97.838,6.0,1.0,22.0,0.0,5.0
1140,CHEMBL4294141,25.5,132.7,5.20392156862745,6,2,179.28,Cc1ccc(cc1)-c(c2C#N)cc(-c3ccccc3)nc2SCC(=O)N[C@H](C(=O)OC)CCCN/C(=N\[H])N,3.0,0.0,1.0,0.0,1.0,13.0,1.0,-2.0,530.654,12.035,317.799,219.066,357.45,30.157,4.25,8.25,0.0860672,0.7401515,4.19,-7.916,-6.067,57.927,49.043,-5.112,8.969,1.438,4.0,1.0,0.0,19.55,166.456,9.0,1.0,18.0,0.0,0.0
1141,CHEMBL4160858,0.023012,118.9,5166.869459412481,3,1,116.2,CCC(CC)O[C@H](C=C1C(=O)O)[C@H](NC(=O)C)[C@H](C1)NCc2ccc(cc2)N3CCSCC3,0.0,1.0,0.0,1.0,1.0,9.0,0.0,-2.0,475.655,4.201,501.97,157.526,130.27,49.249,3.0,9.2,0.0114561,0.7688757,1.548,-4.818,-3.437,9.401,18.956,-5.162,8.359,0.64,4.0,2.0,0.0,41.383,106.375,7.0,1.0,18.0,0.0,8.0
1142,CHEMBL3110322,72.3,90.4,1.2503457814661136,3,1,83.64,C1CCCCc(c12)sc(c2C(=O)OCC)NC(=O)c3ccc(F)cc3,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,361.439,3.175,313.461,82.043,146.227,76.754,0.0,3.5,0.00912,0.8360648,4.7,-5.788,-4.882,1651.52,2240.345,-2.132,8.733,1.049,3.0,3.0,46.757,0.0,66.056,4.0,1.0,16.0,0.0,5.0
1143,CHEMBL3110323,75.6,94.5,1.25,3,1,83.64,C1CCCCc(c12)sc(c2C(=O)OCC)NC(=O)c3c(Cl)cccc3,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,377.893,5.14,306.046,74.808,164.659,73.378,0.0,3.5,0.0235261,0.8442243,4.872,-5.781,-4.838,1934.172,2546.714,-1.934,8.649,0.917,3.0,3.0,0.0,0.0,64.219,4.0,1.0,16.0,0.0,5.0
1144,CHEMBL4216802,35.5,113.7,3.202816901408451,3,2,95.67,c1cc(Cl)ccc1NC(=O)c2c(sc(c23)CCCCC3)NC(=O)c4c(OC)cccc4,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,454.98,7.955,279.935,59.087,310.55,103.3,1.0,4.75,0.0466919,0.7866902,6.153,-7.862,-6.465,2726.34,5383.144,-1.034,8.531,0.786,4.0,1.0,0.0,0.0,66.869,5.0,1.0,22.0,0.0,5.0
1145,CHEMBL4213039,7.9,110.2,13.949367088607596,3,3,106.67,c1cc(Cl)ccc1NC(=O)c2c(sc(c23)CCCCC3)NC(=O)c4c(O)cccc4,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,440.952,4.739,190.904,102.794,324.316,101.845,1.0,3.75,0.0173522,0.7978877,5.901,-7.644,-6.349,1049.801,1883.947,-1.791,8.797,1.022,4.0,1.0,0.0,0.0,85.01,5.0,1.0,22.0,0.0,5.0
1146,CHEMBL4213306,23.6,101.6,4.305084745762711,3,3,106.67,c1ccccc1NC(=O)c2c(sc(c23)CCCCC3)NC(=O)c4c(O)cccc4,1.0,0.0,0.0,0.0,0.0,5.0,0.0,-1.0,406.507,6.902,191.131,110.158,366.421,30.085,1.0,3.75,0.0380141,0.8055684,5.364,-6.93,-6.426,893.857,640.444,-1.779,8.757,1.0,5.0,1.0,0.0,0.0,84.356,5.0,1.0,22.0,0.0,5.0
1147,CHEMBL5172128,0.001728,116.1,67187.5,3,1,100.8,CCC(CC)O[C@H](C=C1C(=O)O)[C@H](NC(=O)C)[C@H](C1)NCc(c2)ccc3oc(c4c23)cccc4,0.0,1.0,0.0,1.0,1.0,9.0,0.0,-2.0,464.566,4.84,345.39,141.565,278.448,0.0,3.0,8.2,0.0162511,0.8062547,1.464,-3.851,-3.539,14.58,14.844,-4.346,9.072,0.73,5.0,2.0,0.0,36.454,112.938,7.0,1.0,19.0,0.0,4.0
